*******************************************************************************
 Revised: July 31, 2013                  Earth                              399
 
 GEOPHYSICAL PROPERTIES (revised Aug 15, 2018):
  Vol. Mean Radius (km)    = 6371.01+-0.02   Mass x10^24 (kg)= 5.97219+-0.0006
  Equ. radius, km          = 6378.137        Mass layers:
  Polar axis, km           = 6356.752          Atmos         = 5.1   x 10^18 kg
  Flattening               = 1/298.257223563   oceans        = 1.4   x 10^21 kg
  Density, g/cm^3          = 5.51              crust         = 2.6   x 10^22 kg
  J2 (IERS 2010)           = 0.00108262545     mantle        = 4.043 x 10^24 kg
  g_p, m/s^2  (polar)      = 9.8321863685      outer core    = 1.835 x 10^24 kg
  g_e, m/s^2  (equatorial) = 9.7803267715      inner core    = 9.675 x 10^22 kg
  g_o, m/s^2               = 9.82022         Fluid core rad  = 3480 km
  GM, km^3/s^2             = 398600.435436   Inner core rad  = 1215 km
  GM 1-sigma, km^3/s^2     =      0.0014     Escape velocity = 11.186 km/s
  Rot. Rate (rad/s)        = 0.00007292115   Surface area:
  Mean sidereal day, hr    = 23.9344695944     land          = 1.48 x 10^8 km
  Mean solar day 2000.0, s = 86400.002         sea           = 3.62 x 10^8 km
  Mean solar day 1820.0, s = 86400.0         Love no., k2    = 0.299
  Moment of inertia        = 0.3308          Atm. pressure   = 1.0 bar
  Mean temperature, K      = 270             Volume, km^3    = 1.08321 x 10^12
  Mean effect. IR temp, K  = 255             Magnetic moment = 0.61 gauss Rp^3
  Geometric albedo         = 0.367           Vis. mag. V(1,0)= -3.86
  Solar Constant (W/m^2)   = 1367.6 (mean), 1414 (perihelion), 1322 (aphelion)
 HELIOCENTRIC ORBIT CHARACTERISTICS:
  Obliquity to orbit, deg  = 23.4392911  Sidereal orb period  = 1.0000174 y
  Orbital speed, km/s      = 29.79       Sidereal orb period  = 365.25636 d
  Mean daily motion, deg/d = 0.9856474   Hill's sphere radius = 234.9       
*******************************************************************************
  
  
*******************************************************************************
Ephemeris / WWW_USER Sat Aug 31 13:58:33 2019 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Earth (399)                     {source: DE431mx}
Center body name: Moon (301)                      {source: DE431mx}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2019-Jul-22 09:31:00.0000 TDB
Stop  time      : A.D. 2019-Sep-03 12:41:00.0000 TDB
Step-size       : 5 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 1737.4 x 1737.4 x 1737.4 km     {Equator, meridian, pole}    
Output units    : KM-S                                                         
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : ICRF/J2000.0                                                 
Coordinate systm: Ecliptic and Mean Equinox of Reference Epoch                 
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2458710.969444444, A.D. 2019-Aug-15 11:16:00.0000, -3.165194995333534E+05,  2.515980267675481E+05,  2.074605293476656E+04, -6.143901799308994E-01, -7.539858091654722E-01,  7.338234957216486E-02,  1.350487945047079E+00,  4.048661005450327E+05,  1.552988648199171E-02,
2458710.972916667, A.D. 2019-Aug-15 11:21:00.0000, -3.167037310649817E+05,  2.513717630517564E+05,  2.076806192602793E+04, -6.138199780007123E-01, -7.544388910122617E-01,  7.334425232191222E-02,  1.350503473406409E+00,  4.048707558300450E+05,  1.550534576832052E-02,
2458710.976388889, A.D. 2019-Aug-15 11:26:00.0000, -3.168877914884149E+05,  2.511453634760107E+05,  2.079005948225195E+04, -6.132494586811686E-01, -7.548915421603053E-01,  7.330611599371101E-02,  1.350518977204537E+00,  4.048754037517940E+05,  1.548079805778945E-02,
2458710.979861111, A.D. 2019-Aug-15 11:31:00.0000, -3.170716807084815E+05,  2.509188281695492E+05,  2.081204559171850E+04, -6.126786222720606E-01, -7.553437624184732E-01,  7.326794060919284E-02,  1.350534456434453E+00,  4.048800443081787E+05,  1.545624333696230E-02,
2458710.983333333, A.D. 2019-Aug-15 11:36:00.0000, -3.172553986300992E+05,  2.506921572616677E+05,  2.083402024271399E+04, -6.121074690732622E-01, -7.557955515958323E-01,  7.322972619000148E-02,  1.350549911089137E+00,  4.048846774970938E+05,  1.543168159240457E-02,
2458710.986805555, A.D. 2019-Aug-15 11:41:00.0000, -3.174389451582764E+05,  2.504653508817189E+05,  2.085598342353122E+04, -6.115359993847268E-01, -7.562469095016453E-01,  7.319147275779300E-02,  1.350565341161553E+00,  4.048893033164304E+05,  1.540711281068362E-02,
2458710.990277778, A.D. 2019-Aug-15 11:46:00.0000, -3.176223201981111E+05,  2.502384091591129E+05,  2.087793512246953E+04, -6.109642135064888E-01, -7.566978359453698E-01,  7.315318033423573E-02,  1.350580746644651E+00,  4.048939217640752E+05,  1.538253697836937E-02,
2458710.993750000, A.D. 2019-Aug-15 11:51:00.0000, -3.178055236547914E+05,  2.500113322233169E+05,  2.089987532783479E+04, -6.103921117386625E-01, -7.571483307366607E-01,  7.311484894101031E-02,  1.350596127531371E+00,  4.048985328379110E+05,  1.535795408203267E-02,
2458710.997222222, A.D. 2019-Aug-15 11:56:00.0000, -3.179885554335953E+05,  2.497841202038551E+05,  2.092180402793933E+04, -6.098196943814425E-01, -7.575983936853674E-01,  7.307647859980956E-02,  1.350611483814635E+00,  4.049031365358167E+05,  1.533336410824783E-02,
2458711.000694444, A.D. 2019-Aug-15 12:01:00.0000, -3.181714154398913E+05,  2.495567732303089E+05,  2.094372121110203E+04, -6.092469617351036E-01, -7.580480246015362E-01,  7.303806933233856E-02,  1.350626815487356E+00,  4.049077328556669E+05,  1.530876704359012E-02,
2458711.004166667, A.D. 2019-Aug-15 12:06:00.0000, -3.183541035791375E+05,  2.493292914323164E+05,  2.096562686564829E+04, -6.086739141000004E-01, -7.584972232954086E-01,  7.299962116031453E-02,  1.350642122542430E+00,  4.049123217953324E+05,  1.528416287463807E-02,
2458711.007638889, A.D. 2019-Aug-15 12:11:00.0000, -3.185366197568825E+05,  2.491016749395728E+05,  2.098752097990995E+04, -6.081005517765672E-01, -7.589459895774222E-01,  7.296113410546715E-02,  1.350657404972743E+00,  4.049169033526799E+05,  1.525955158797142E-02,
2458711.011111111, A.D. 2019-Aug-15 12:16:00.0000, -3.187189638787647E+05,  2.488739238818301E+05,  2.100940354222545E+04, -6.075268750653179E-01, -7.593943232582102E-01,  7.292260818953794E-02,  1.350672662771163E+00,  4.049214775255721E+05,  1.523493317017282E-02,
2458711.014583333, A.D. 2019-Aug-15 12:21:00.0000, -3.189011358505129E+05,  2.486460383888970E+05,  2.103127454093975E+04, -6.069528842668463E-01, -7.598422241486020E-01,  7.288404343428084E-02,  1.350687895930549E+00,  4.049260443118676E+05,  1.521030760782725E-02,
2458711.018055555, A.D. 2019-Aug-15 12:26:00.0000, -3.190831355779461E+05,  2.484180185906389E+05,  2.105313396440426E+04, -6.063785796818255E-01, -7.602896920596225E-01,  7.284543986146205E-02,  1.350703104443745E+00,  4.049306037094209E+05,  1.518567488752178E-02,
2458711.021527778, A.D. 2019-Aug-15 12:31:00.0000, -3.192649629669734E+05,  2.481898646169780E+05,  2.107498180097705E+04, -6.058039616110081E-01, -7.607367268024926E-01,  7.280679749285976E-02,  1.350718288303580E+00,  4.049351557160828E+05,  1.516103499584662E-02,
2458711.025000000, A.D. 2019-Aug-15 12:36:00.0000, -3.194466179235943E+05,  2.479615765978931E+05,  2.109681803902258E+04, -6.052290303552257E-01, -7.611833281886287E-01,  7.276811635026426E-02,  1.350733447502872E+00,  4.049397003297000E+05,  1.513638791939359E-02,
2458711.028472222, A.D. 2019-Aug-15 12:41:00.0000, -3.196281003538982E+05,  2.477331546634193E+05,  2.111864266691197E+04, -6.046537862153890E-01, -7.616294960296431E-01,  7.272939645547824E-02,  1.350748582034424E+00,  4.049442375481147E+05,  1.511173364475765E-02,
2458711.031944444, A.D. 2019-Aug-15 12:46:00.0000, -3.198094101640652E+05,  2.475045989436486E+05,  2.114045567302282E+04, -6.040782294924879E-01, -7.620752301373441E-01,  7.269063783031635E-02,  1.350763691891027E+00,  4.049487673691657E+05,  1.508707215853606E-02,
2458711.035416667, A.D. 2019-Aug-15 12:51:00.0000, -3.199905472603655E+05,  2.472759095687291E+05,  2.116225704573932E+04, -6.035023604875911E-01, -7.625205303237357E-01,  7.265184049660545E-02,  1.350778777065457E+00,  4.049532897906874E+05,  1.506240344732891E-02,
2458711.038888889, A.D. 2019-Aug-15 12:56:00.0000, -3.201715115491597E+05,  2.470470866688653E+05,  2.118404677345212E+04, -6.029261795018461E-01, -7.629653964010171E-01,  7.261300447618443E-02,  1.350793837550477E+00,  4.049578048105102E+05,  1.503772749773930E-02,
2458711.042361111, A.D. 2019-Aug-15 13:01:00.0000, -3.203523029368986E+05,  2.468181303743181E+05,  2.120582484455853E+04, -6.023496868364789E-01, -7.634098281815843E-01,  7.257412979090441E-02,  1.350808873338838E+00,  4.049623124264608E+05,  1.501304429637223E-02,
2458711.045833333, A.D. 2019-Aug-15 13:06:00.0000, -3.205329213301237E+05,  2.465890408154047E+05,  2.122759124746236E+04, -6.017728827927945E-01, -7.638538254780280E-01,  7.253521646262845E-02,  1.350823884423275E+00,  4.049668126363615E+05,  1.498835382983662E-02,
2458711.049305555, A.D. 2019-Aug-15 13:11:00.0000, -3.207133666354666E+05,  2.463598181224985E+05,  2.124934597057398E+04, -6.011957676721755E-01, -7.642973881031355E-01,  7.249626451323177E-02,  1.350838870796513E+00,  4.049713054380309E+05,  1.496365608474297E-02,
2458711.052777778, A.D. 2019-Aug-15 13:16:00.0000, -3.208936387596494E+05,  2.461304624260287E+05,  2.127108900231037E+04, -6.006183417760838E-01, -7.647405158698888E-01,  7.245727396460175E-02,  1.350853832451259E+00,  4.049757908292831E+05,  1.493895104770589E-02,
2458711.056250000, A.D. 2019-Aug-15 13:21:00.0000, -3.210737376094849E+05,  2.459009738564810E+05,  2.129282033109503E+04, -6.000406054060589E-01, -7.651832085914669E-01,  7.241824483863768E-02,  1.350868769380212E+00,  4.049802688079290E+05,  1.491423870534241E-02,
2458711.059722222, A.D. 2019-Aug-15 13:26:00.0000, -3.212536630918758E+05,  2.456713525443970E+05,  2.131453994535803E+04, -5.994625588637182E-01, -7.656254660812432E-01,  7.237917715725103E-02,  1.350883681576054E+00,  4.049847393717745E+05,  1.488951904427249E-02,
2458711.063194444, A.D. 2019-Aug-15 13:31:00.0000, -3.214334151138160E+05,  2.454415986203741E+05,  2.133624783353602E+04, -5.988842024507579E-01, -7.660672881527878E-01,  7.234007094236522E-02,  1.350898569031454E+00,  4.049892025186223E+05,  1.486479205111934E-02,
2458711.066666667, A.D. 2019-Aug-15 13:36:00.0000, -3.216129935823894E+05,  2.452117122150658E+05,  2.135794398407229E+04, -5.983055364689510E-01, -7.665086746198659E-01,  7.230092621591572E-02,  1.350913431739069E+00,  4.049936582462707E+05,  1.484005771250897E-02,
2458711.070138889, A.D. 2019-Aug-15 13:41:00.0000, -3.217923984047706E+05,  2.449816934591813E+05,  2.137962838541661E+04, -5.977265612201491E-01, -7.669496252964387E-01,  7.226174299985016E-02,  1.350928269691541E+00,  4.049981065525139E+05,  1.481531601507113E-02,
2458711.073611111, A.D. 2019-Aug-15 13:46:00.0000, -3.219716294882250E+05,  2.447515424834855E+05,  2.140130102602545E+04, -5.971472770062811E-01, -7.673901399966627E-01,  7.222252131612802E-02,  1.350943082881499E+00,  4.050025474351424E+05,  1.479056694543869E-02,
2458711.077083333, A.D. 2019-Aug-15 13:51:00.0000, -3.221506867401081E+05,  2.445212594187995E+05,  2.142296189436172E+04, -5.965676841293532E-01, -7.678302185348906E-01,  7.218326118672075E-02,  1.350957871301561E+00,  4.050069808919426E+05,  1.476581049024678E-02,
2458711.080555555, A.D. 2019-Aug-15 13:56:00.0000, -3.223295700678665E+05,  2.442908443959994E+05,  2.144461097889510E+04, -5.959877828914496E-01, -7.682698607256705E-01,  7.214396263361189E-02,  1.350972634944328E+00,  4.050114069206967E+05,  1.474104663613534E-02,
2458711.084027778, A.D. 2019-Aug-15 14:01:00.0000, -3.225082793790372E+05,  2.440602975460173E+05,  2.146624826810173E+04, -5.954075735947308E-01, -7.687090663837456E-01,  7.210462567879694E-02,  1.350987373802389E+00,  4.050158255191831E+05,  1.471627536974660E-02,
2458711.087500000, A.D. 2019-Aug-15 14:06:00.0000, -3.226868145812477E+05,  2.438296189998409E+05,  2.148787375046441E+04, -5.948270565414356E-01, -7.691478353240556E-01,  7.206525034428346E-02,  1.351002087868321E+00,  4.050202366851760E+05,  1.469149667772661E-02,
2458711.090972222, A.D. 2019-Aug-15 14:11:00.0000, -3.228651755822166E+05,  2.435988088885131E+05,  2.150948741447253E+04, -5.942462320338793E-01, -7.695861673617354E-01,  7.202583665209081E-02,  1.351016777134687E+00,  4.050246404164459E+05,  1.466671054672499E-02,
2458711.094444444, A.D. 2019-Aug-15 14:16:00.0000, -3.230433622897528E+05,  2.433678673431326E+05,  2.153108924862208E+04, -5.936651003744540E-01, -7.700240623121151E-01,  7.198638462425019E-02,  1.351031441594034E+00,  4.050290367107588E+05,  1.464191696339475E-02,
2458711.097916667, A.D. 2019-Aug-15 14:21:00.0000, -3.232213746117563E+05,  2.431367944948531E+05,  2.155267924141572E+04, -5.930836618656288E-01, -7.704615199907213E-01,  7.194689428280515E-02,  1.351046081238899E+00,  4.050334255658773E+05,  1.461711591439229E-02,
2458711.101388889, A.D. 2019-Aug-15 14:26:00.0000, -3.233992124562176E+05,  2.429055904748837E+05,  2.157425738136262E+04, -5.925019168099496E-01, -7.708985402132758E-01,  7.190736564981087E-02,  1.351060696061806E+00,  4.050378069795596E+05,  1.459230738637794E-02,
2458711.104861111, A.D. 2019-Aug-15 14:31:00.0000, -3.235768757312178E+05,  2.426742554144891E+05,  2.159582365697865E+04, -5.919198655100386E-01, -7.713351227956952E-01,  7.186779874733437E-02,  1.351075286055261E+00,  4.050421809495599E+05,  1.456749136601541E-02,
2458711.108333333, A.D. 2019-Aug-15 14:36:00.0000, -3.237543643449294E+05,  2.424427894449887E+05,  2.161737805678629E+04, -5.913375082685951E-01, -7.717712675540930E-01,  7.182819359745490E-02,  1.351089851211763E+00,  4.050465474736286E+05,  1.454266783997245E-02,
2458711.111805555, A.D. 2019-Aug-15 14:41:00.0000, -3.239316782056151E+05,  2.422111926977574E+05,  2.163892056931459E+04, -5.907548453883941E-01, -7.722069743047770E-01,  7.178855022226319E-02,  1.351104391523792E+00,  4.050509065495120E+05,  1.451783679492054E-02,
2458711.115277778, A.D. 2019-Aug-15 14:46:00.0000, -3.241088172216289E+05,  2.419794653042250E+05,  2.166045118309933E+04, -5.901718771722870E-01, -7.726422428642520E-01,  7.174886864386223E-02,  1.351118906983819E+00,  4.050552581749524E+05,  1.449299821753445E-02,
2458711.118750000, A.D. 2019-Aug-15 14:51:00.0000, -3.242857813014152E+05,  2.417476073958763E+05,  2.168196988668281E+04, -5.895886039232020E-01, -7.730770730492166E-01,  7.170914888436666E-02,  1.351133397584298E+00,  4.050596023476879E+05,  1.446815209449379E-02,
2458711.122222222, A.D. 2019-Aug-15 14:56:00.0000, -3.244625703535098E+05,  2.415156191042512E+05,  2.170347666861404E+04, -5.890050259441423E-01, -7.735114646765662E-01,  7.166939096590311E-02,  1.351147863317673E+00,  4.050639390654531E+05,  1.444329841248102E-02,
2458711.125694444, A.D. 2019-Aug-15 15:01:00.0000, -3.246391842865390E+05,  2.412835005609444E+05,  2.172497151744866E+04, -5.884211435381879E-01, -7.739454175633914E-01,  7.162959491060999E-02,  1.351162304176372E+00,  4.050682683259781E+05,  1.441843715818322E-02,
2458711.129166667, A.D. 2019-Aug-15 15:06:00.0000, -3.248156230092203E+05,  2.410512518976055E+05,  2.174645442174893E+04, -5.878369570084940E-01, -7.743789315269777E-01,  7.158976074063750E-02,  1.351176720152812E+00,  4.050725901269895E+05,  1.439356831829190E-02,
2458711.132638889, A.D. 2019-Aug-15 15:11:00.0000, -3.249918864303620E+05,  2.408188732459388E+05,  2.176792537008382E+04, -5.872524666582919E-01, -7.748120063848070E-01,  7.154988847814772E-02,  1.351191111239394E+00,  4.050769044662092E+05,  1.436869187950178E-02,
2458711.136111111, A.D. 2019-Aug-15 15:16:00.0000, -3.251679744588636E+05,  2.405863647377034E+05,  2.178938435102878E+04, -5.866676727908882E-01, -7.752446419545563E-01,  7.150997814531471E-02,  1.351205477428508E+00,  4.050812113413559E+05,  1.434380782851181E-02,
2458711.139583333, A.D. 2019-Aug-15 15:21:00.0000, -3.253438870037152E+05,  2.403537265047132E+05,  2.181083135316616E+04, -5.860825757096650E-01, -7.756768380540979E-01,  7.147002976432409E-02,  1.351219818712530E+00,  4.050855107501439E+05,  1.431891615202554E-02,
2458711.143055555, A.D. 2019-Aug-15 15:26:00.0000, -3.255196239739984E+05,  2.401209586788362E+05,  2.183226636508480E+04, -5.854971757180801E-01, -7.761085945014997E-01,  7.143004335737338E-02,  1.351234135083823E+00,  4.050898026902833E+05,  1.429401683675081E-02,
2458711.146527778, A.D. 2019-Aug-15 15:31:00.0000, -3.256951852788854E+05,  2.398880613919956E+05,  2.185368937538021E+04, -5.849114731196660E-01, -7.765399111150250E-01,  7.139001894667188E-02,  1.351248426534735E+00,  4.050940871594807E+05,  1.426910986939903E-02,
2458711.150000000, A.D. 2019-Aug-15 15:36:00.0000, -3.258705708276398E+05,  2.396550347761687E+05,  2.187510037265463E+04, -5.843254682180308E-01, -7.769707877131323E-01,  7.134995655444071E-02,  1.351262693057603E+00,  4.050983641554383E+05,  1.424419523668701E-02,
2458711.153472222, A.D. 2019-Aug-15 15:41:00.0000, -3.260457805296162E+05,  2.394218789633874E+05,  2.189649934551695E+04, -5.837391613168573E-01, -7.774012241144763E-01,  7.130985620291280E-02,  1.351276934644750E+00,  4.051026336758548E+05,  1.421927292533488E-02,
2458711.156944444, A.D. 2019-Aug-15 15:46:00.0000, -3.262208142942603E+05,  2.391885940857378E+05,  2.191788628258269E+04, -5.831525527199034E-01, -7.778312201379062E-01,  7.126971791433268E-02,  1.351291151288484E+00,  4.051068957184244E+05,  1.419434292206791E-02,
2458711.160416667, A.D. 2019-Aug-15 15:51:00.0000, -3.263956720311090E+05,  2.389551802753605E+05,  2.193926117247407E+04, -5.825656427310014E-01, -7.782607756024670E-01,  7.122954171095691E-02,  1.351305342981102E+00,  4.051111502808376E+05,  1.416940521361544E-02,
2458711.163888889, A.D. 2019-Aug-15 15:56:00.0000, -3.265703536497901E+05,  2.387216376644503E+05,  2.196062400382000E+04, -5.819784316540589E-01, -7.786898903273992E-01,  7.118932761505328E-02,  1.351319509714887E+00,  4.051153973607807E+05,  1.414445978671146E-02,
2458711.167361111, A.D. 2019-Aug-15 16:01:00.0000, -3.267448590600230E+05,  2.384879663852561E+05,  2.198197476525608E+04, -5.813909197930576E-01, -7.791185641321384E-01,  7.114907564890185E-02,  1.351333651482108E+00,  4.051196369559364E+05,  1.411950662809487E-02,
2458711.170833333, A.D. 2019-Aug-15 16:06:00.0000, -3.269191881716180E+05,  2.382541665700811E+05,  2.200331344542454E+04, -5.808031074520537E-01, -7.795467968363154E-01,  7.110878583479394E-02,  1.351347768275021E+00,  4.051238690639831E+05,  1.409454572450880E-02,
2458711.174305555, A.D. 2019-Aug-15 16:11:00.0000, -3.270933408944766E+05,  2.380202383512824E+05,  2.202464003297439E+04, -5.802149949351780E-01, -7.799745882597573E-01,  7.106845819503313E-02,  1.351361860085871E+00,  4.051280936825952E+05,  1.406957706270126E-02,
2458711.177777778, A.D. 2019-Aug-15 16:16:00.0000, -3.272673171385919E+05,  2.377861818612713E+05,  2.204595451656125E+04, -5.796265825466350E-01, -7.804019382224852E-01,  7.102809275193417E-02,  1.351375926906885E+00,  4.051323108094435E+05,  1.404460062942470E-02,
2458711.181250000, A.D. 2019-Aug-15 16:21:00.0000, -3.274411168140479E+05,  2.375519972325129E+05,  2.206725688484746E+04, -5.790378705907039E-01, -7.808288465447165E-01,  7.098768952782367E-02,  1.351389968730282E+00,  4.051365204421944E+05,  1.401961641143666E-02,
2458711.184722222, A.D. 2019-Aug-15 16:26:00.0000, -3.276147398310201E+05,  2.373176845975265E+05,  2.208854712650206E+04, -5.784488593717376E-01, -7.812553130468634E-01,  7.094724854503995E-02,  1.351403985548264E+00,  4.051407225785106E+05,  1.399462439549965E-02,
2458711.188194444, A.D. 2019-Aug-15 16:31:00.0000, -3.277881860997751E+05,  2.370832440888848E+05,  2.210982523020083E+04, -5.778595491941627E-01, -7.816813375495338E-01,  7.090676982593316E-02,  1.351417977353021E+00,  4.051449172160506E+05,  1.396962456838027E-02,
2458711.191666667, A.D. 2019-Aug-15 16:36:00.0000, -3.279614555306712E+05,  2.368486758392146E+05,  2.213109118462622E+04, -5.772699403624801E-01, -7.821069198735304E-01,  7.086625339286459E-02,  1.351431944136731E+00,  4.051491043524693E+05,  1.394461691685133E-02,
2458711.195138889, A.D. 2019-Aug-15 16:41:00.0000, -3.281345480341576E+05,  2.366139799811965E+05,  2.215234497846742E+04, -5.766800331812639E-01, -7.825320598398515E-01,  7.082569926820778E-02,  1.351445885891556E+00,  4.051532839854169E+05,  1.391960142768955E-02,
2458711.198611111, A.D. 2019-Aug-15 16:46:00.0000, -3.283074635207754E+05,  2.363791566475644E+05,  2.217358660042023E+04, -5.760898279551618E-01, -7.829567572696908E-01,  7.078510747434752E-02,  1.351459802609646E+00,  4.051574561125408E+05,  1.389457808767713E-02,
2458711.202083333, A.D. 2019-Aug-15 16:51:00.0000, -3.284802019011567E+05,  2.361442059711062E+05,  2.219481603918731E+04, -5.754993249888950E-01, -7.833810119844367E-01,  7.074447803368028E-02,  1.351473694283140E+00,  4.051616207314832E+05,  1.386954688360102E-02,
2458711.205555555, A.D. 2019-Aug-15 16:56:00.0000, -3.286527630860252E+05,  2.359091280846631E+05,  2.221603328347798E+04, -5.749085245872582E-01, -7.838048238056733E-01,  7.070381096861425E-02,  1.351487560904161E+00,  4.051657778398832E+05,  1.384450780225401E-02,
2458711.209027778, A.D. 2019-Aug-15 17:01:00.0000, -3.288251469861960E+05,  2.356739231211299E+05,  2.223723832200831E+04, -5.743174270551190E-01, -7.842281925551797E-01,  7.066310630156911E-02,  1.351501402464820E+00,  4.051699274353755E+05,  1.381946083043341E-02,
2458711.212500000, A.D. 2019-Aug-15 17:06:00.0000, -3.289973535125757E+05,  2.354385912134549E+05,  2.225843114350099E+04, -5.737260326974183E-01, -7.846511180549305E-01,  7.062236405497624E-02,  1.351515218957213E+00,  4.051740695155911E+05,  1.379440595494189E-02,
2458711.215972222, A.D. 2019-Aug-15 17:11:00.0000, -3.291693825761624E+05,  2.352031324946397E+05,  2.227961173668558E+04, -5.731343418191698E-01, -7.850736001270947E-01,  7.058158425127845E-02,  1.351529010373426E+00,  4.051782040781568E+05,  1.376934316258766E-02,
2458711.219444444, A.D. 2019-Aug-15 17:16:00.0000, -3.293412340880457E+05,  2.349675470977392E+05,  2.230078009029829E+04, -5.725423547254606E-01, -7.854956385940375E-01,  7.054076691293029E-02,  1.351542776705529E+00,  4.051823311206956E+05,  1.374427244018428E-02,
2458711.222916667, A.D. 2019-Aug-15 17:21:00.0000, -3.295129079594066E+05,  2.347318351558615E+05,  2.232193619308213E+04, -5.719500717214496E-01, -7.859172332783185E-01,  7.049991206239770E-02,  1.351556517945580E+00,  4.051864506408265E+05,  1.371919377455022E-02,
2458711.226388889, A.D. 2019-Aug-15 17:26:00.0000, -3.296844041015180E+05,  2.344959968021682E+05,  2.234308003378677E+04, -5.713574931123693E-01, -7.863383840026932E-01,  7.045901972215826E-02,  1.351570234085624E+00,  4.051905626361647E+05,  1.369410715250967E-02,
2458711.229861111, A.D. 2019-Aug-15 17:31:00.0000, -3.298557224257441E+05,  2.342600321698737E+05,  2.236421160116869E+04, -5.707646192035241E-01, -7.867590905901113E-01,  7.041808991470111E-02,  1.351583925117693E+00,  4.051946671043211E+05,  1.366901256089248E-02,
2458711.233333333, A.D. 2019-Aug-15 17:36:00.0000, -3.300268628435407E+05,  2.340239413922455E+05,  2.238533088399110E+04, -5.701714503002913E-01, -7.871793528637181E-01,  7.037712266252677E-02,  1.351597591033805E+00,  4.051987640429030E+05,  1.364390998653433E-02,
2458711.236805555, A.D. 2019-Aug-15 17:41:00.0000, -3.301978252664554E+05,  2.337877246026045E+05,  2.240643787102398E+04, -5.695779867081200E-01, -7.875991706468541E-01,  7.033611798814757E-02,  1.351611231825964E+00,  4.052028534495134E+05,  1.361879941627516E-02,
2458711.240277778, A.D. 2019-Aug-15 17:46:00.0000, -3.303686096061273E+05,  2.335513819343240E+05,  2.242753255104403E+04, -5.689842287325318E-01, -7.880185437630551E-01,  7.029507591408704E-02,  1.351624847486163E+00,  4.052069353217518E+05,  1.359368083696201E-02,
2458711.243750000, A.D. 2019-Aug-15 17:51:00.0000, -3.305392157742871E+05,  2.333149135208309E+05,  2.244861491283470E+04, -5.683901766791205E-01, -7.884374720360512E-01,  7.025399646288041E-02,  1.351638438006380E+00,  4.052110096572134E+05,  1.356855423544660E-02,
2458711.247222222, A.D. 2019-Aug-15 17:56:00.0000, -3.307096436827575E+05,  2.330783194956044E+05,  2.246968494518631E+04, -5.677958308535517E-01, -7.888559552897680E-01,  7.021287965707426E-02,  1.351652003378583E+00,  4.052150764534896E+05,  1.354341959858752E-02,
2458711.250694444, A.D. 2019-Aug-15 18:01:00.0000, -3.308798932434526E+05,  2.328415999921766E+05,  2.249074263689575E+04, -5.672011915615630E-01, -7.892739933483265E-01,  7.017172551922662E-02,  1.351665543594722E+00,  4.052191357081677E+05,  1.351827691324792E-02,
2458711.254166667, A.D. 2019-Aug-15 18:06:00.0000, -3.310499643683784E+05,  2.326047551441325E+05,  2.251178797676686E+04, -5.666062591089632E-01, -7.896915860360421E-01,  7.013053407190714E-02,  1.351679058646737E+00,  4.052231874188313E+05,  1.349312616629738E-02,
2458711.257638889, A.D. 2019-Aug-15 18:11:00.0000, -3.312198569696325E+05,  2.323677850851096E+05,  2.253282095361022E+04, -5.660110338016338E-01, -7.901087331774257E-01,  7.008930533769683E-02,  1.351692548526555E+00,  4.052272315830599E+05,  1.346796734461145E-02,
2458711.261111111, A.D. 2019-Aug-15 18:16:00.0000, -3.313895709594045E+05,  2.321306899487982E+05,  2.255384155624306E+04, -5.654155159455267E-01, -7.905254345971831E-01,  7.004803933918835E-02,  1.351706013226088E+00,  4.052312681984293E+05,  1.344280043507120E-02,
2458711.264583333, A.D. 2019-Aug-15 18:21:00.0000, -3.315591062499756E+05,  2.318934698689410E+05,  2.257484977348955E+04, -5.648197058466662E-01, -7.909416901202144E-01,  7.000673609898517E-02,  1.351719452737237E+00,  4.052352972625110E+05,  1.341762542456459E-02,
2458711.268055555, A.D. 2019-Aug-15 18:26:00.0000, -3.317284627537188E+05,  2.316561249793332E+05,  2.259584559418056E+04, -5.642236038111469E-01, -7.913574995716163E-01,  6.996539563970286E-02,  1.351732867051888E+00,  4.052393187728727E+05,  1.339244229998420E-02,
2458711.271527778, A.D. 2019-Aug-15 18:31:00.0000, -3.318976403830991E+05,  2.314186554138226E+05,  2.261682900715375E+04, -5.636272101451356E-01, -7.917728627766785E-01,  6.992401798396827E-02,  1.351746256161915E+00,  4.052433327270782E+05,  1.336725104822994E-02,
2458711.275000000, A.D. 2019-Aug-15 18:36:00.0000, -3.320666390506735E+05,  2.311810613063093E+05,  2.263780000125356E+04, -5.630305251548694E-01, -7.921877795608872E-01,  6.988260315441938E-02,  1.351759620059180E+00,  4.052473391226876E+05,  1.334205165620708E-02,
