*******************************************************************************
 Revised: 2019-Aug-30       Chandrayaan-2 Spacecraft / (Moon)              -152 

 PURPOSE
  The primary objective of ISRO's Chandrayaan-2 is to demonstrate the ability 
  to soft-land on the lunar surface and operate a robotic rover on the surface. 
  Scientific goals include studies of lunar topography, mineralogy, elemental 
  abundance, the lunar exosphere, and signatures of hydroxyl and water ice.

 BACKGROUND
  Chandrayaan-2 launched 2019-July-22 @ 09:13 UTC from Satish Dhawan Space 
  Centre on Sriharikota Island, India. Launch vehicle was a GSLV-MK3.

  Mission consists of an orbiter, a lander ("Vikram") and a rover ("Pragyan")

  After launch into Earth parking orbit (170 x 40400 km altitude), a series
  of maneuvers will progressively raise the apogee of the spacecraft until 
  a subsequent trans-lunar injection burn. Injection to lunar transfer orbit
  will occur 2019-Aug-14.
 
  It was inserted into an initial elliptic lunar orbit on Aug 20 
  (114 x 18072 km) and the first of a sequence of maneuvers executed,
  lowering apoapsis to 4412 km.

  The orbiter will then be placed in a 100 km circular polar orbit with a 
  series of engine burns. Subsequently, the lander will separate and touch 
  down at the predetermined site close to the lunar south pole. 

  Touchdown is to occur 2019-Sep-07 on a high plain between two craters, 
  Manzinus C and Simpelius N, about 70 degrees south of the equator.

  The orbiter mission covers 1 year, in a 100-km circular polar orbit.

  The six-wheeled Pragyan rover, whose name means "wisdom" in Sanskrit, will
  be deployed from a ramp after landing. It is solar-powered and capable of 
  traveling up to 500 meters on the lunar surface at a speed of 1 cm/s. 

  The lander/rover missions are planned for 14-15 days (1 lunar daylight
  interval).

 SPACECRAFT DETAILS
  Launch mass       : 3850 kg
  Lunar orbital mass: 2379 kg (solar arrays ~1000 W
  Lunar lander  mass: 1471 kg (solar arrays ~ 650 W)
  Rover mass        : 27 kg   (solar arrays ~  50 W)

 TRAJECTORY: 
  This is a merge of post-launch trajectory solutions fit to tracking data 
  through 2019-Aug-30 ~16:34 UTC, with a prediction thereafter.

  Trajectory name                             Start (TDB)        Stop (TDB)
  ----------------------------------------- ----------------- -----------------
  ch2o_spk_190722-[190810_od0*]_v*_dsn.V0.* 2019-Jul-22 09:31 2019-Sep-03 12:45
*******************************************************************************
  
  
*******************************************************************************
Ephemeris / WWW_USER Sat Aug 31 13:58:25 2019 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Chandrayaan-2 (spacecraft) (-152) {source: chandrayaan-2_merged}
Center body name: Moon (301)                      {source: DE431mx}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2019-Jul-22 09:31:00.0000 TDB
Stop  time      : A.D. 2019-Sep-03 12:41:00.0000 TDB
Step-size       : 5 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 1737.4 x 1737.4 x 1737.4 km     {Equator, meridian, pole}    
Output units    : KM-S                                                         
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : ICRF/J2000.0                                                 
Coordinate systm: Ecliptic and Mean Equinox of Reference Epoch                 
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2458703.243750000, A.D. 2019-Aug-07 17:51:00.0000,  4.052521935075661E+05,  3.172328563344877E+05, -4.630718557772752E+04, -9.773089265558557E-01,  1.180866513694110E+00,  5.014554767489632E-02,  1.723627324261702E+00,  5.167304722163787E+05, -4.599889031603206E-02,
2458703.247222222, A.D. 2019-Aug-07 17:56:00.0000,  4.049581492734498E+05,  3.175867424891742E+05, -4.629204471376257E+04, -9.829860343998911E-01,  1.178373441854593E+00,  5.079359826807073E-02,  1.723578954653724E+00,  5.167159713727105E+05, -5.067341323030838E-02,
2458703.250694444, A.D. 2019-Aug-07 18:01:00.0000,  4.046624018419841E+05,  3.179398797519243E+05, -4.627670938648916E+04, -9.886635916693587E-01,  1.175873893235437E+00,  5.144197163785053E-02,  1.723525907234146E+00,  5.167000681564046E+05, -5.534805651126733E-02,
2458703.254166667, A.D. 2019-Aug-07 18:06:00.0000,  4.043649510638288E+05,  3.182922661728834E+05, -4.626117949735661E+04, -9.943416951388114E-01,  1.173367822277768E+00,  5.209067924137634E-02,  1.723468181836618E+00,  5.166827625175906E+05, -6.002291193112277E-02,
2458703.257638889, A.D. 2019-Aug-07 18:11:00.0000,  4.040657967605883E+05,  3.186438997884500E+05, -4.624545494437154E+04, -1.000020441739382E+00,  1.170855182892543E+00,  5.273973257410824E-02,  1.723405778202839E+00,  5.166640543788320E+05, -6.469807149758601E-02,
2458703.261111111, A.D. 2019-Aug-07 18:16:00.0000,  4.037649387247628E+05,  3.189947786211154E+05, -4.622953562208585E+04, -1.005699928569142E+00,  1.168335928454107E+00,  5.338914317111709E-02,  1.723338695982314E+00,  5.166439436350528E+05, -6.937362746534810E-02,
2458703.264583333, A.D. 2019-Aug-07 18:21:00.0000,  4.034623767196969E+05,  3.193449006793021E+05, -4.621342142158498E+04, -1.011380252903509E+00,  1.165810011793645E+00,  5.403892260838872E-02,  1.723266934732101E+00,  5.166224301534622E+05, -7.404967234764986E-02,
2458703.268055555, A.D. 2019-Aug-07 18:26:00.0000,  4.031581104795246E+05,  3.196942639571994E+05, -4.619711223047513E+04, -1.017061512205707E+00,  1.163277385192479E+00,  5.468908250413701E-02,  1.723190493916546E+00,  5.165995137734754E+05, -7.872629892794367E-02,
2458703.271527778, A.D. 2019-Aug-07 18:31:00.0000,  4.028521397091113E+05,  3.200428664345979E+05, -4.618060793287061E+04, -1.022743804137275E+00,  1.160738000375264E+00,  5.533963452012775E-02,  1.723109372907007E+00,  5.165751943066301E+05, -8.340360027164373E-02,
2458703.275000000, A.D. 2019-Aug-07 18:36:00.0000,  4.025444640839930E+05,  3.203907060767210E+05, -4.616390840938054E+04, -1.028427226568633E+00,  1.158191808503023E+00,  5.599059036301496E-02,  1.723023570981566E+00,  5.165494715365012E+05, -8.808166973797796E-02,
2458703.278472222, A.D. 2019-Aug-07 18:41:00.0000,  4.022350832503119E+05,  3.207377808340551E+05, -4.614701353709499E+04, -1.034111877589715E+00,  1.155638760166068E+00,  5.664196178568753E-02,  1.722933087324731E+00,  5.165223452186096E+05, -9.276060099193836E-02,
2458703.281944444, A.D. 2019-Aug-07 18:46:00.0000,  4.019239968247490E+05,  3.210840886421773E+05, -4.612992318957124E+04, -1.039797855520649E+00,  1.153078805376772E+00,  5.729376058862817E-02,  1.722837921027119E+00,  5.164938150803300E+05, -9.744048801633436E-02,
2458703.285416667, A.D. 2019-Aug-07 18:51:00.0000,  4.016112043944533E+05,  3.214296274215807E+05, -4.611263723681905E+04, -1.045485258922512E+00,  1.150511893562204E+00,  5.794599862128563E-02,  1.722738071085140E+00,  5.164638808207926E+05, -1.021214251239570E-01,
2458703.288888889, A.D. 2019-Aug-07 18:56:00.0000,  4.012967055169680E+05,  3.217743950774975E+05, -4.609515554528570E+04, -1.051174186608149E+00,  1.147937973556620E+00,  5.859868778345828E-02,  1.722633536400649E+00,  5.164325421107830E+05, -1.068035069698516E-01,
2458703.292361111, A.D. 2019-Aug-07 19:01:00.0000,  4.009804997201534E+05,  3.221183894997209E+05, -4.607747797784099E+04, -1.056864737653066E+00,  1.145356993593812E+00,  5.925184002669209E-02,  1.722524315780610E+00,  5.163997985926372E+05, -1.114868285637083E-01,
2458703.295833333, A.D. 2019-Aug-07 19:06:00.0000,  4.006625865021063E+05,  3.224616085624227E+05, -4.605960439376128E+04, -1.062557011406386E+00,  1.142768901299303E+00,  5.990546735569158E-02,  1.722410407936726E+00,  5.163656498801336E+05, -1.161714852823706E-01,
2458703.299305555, A.D. 2019-Aug-07 19:11:00.0000,  4.003429653310763E+05,  3.228040501239704E+05, -4.604153464871328E+04, -1.068251107501897E+00,  1.140173643682398E+00,  6.055958182974491E-02,  1.722291811485067E+00,  5.163300955583809E+05, -1.208575728824686E-01,
2458703.302777778, A.D. 2019-Aug-07 19:16:00.0000,  4.000216356453790E+05,  3.231457120267405E+05, -4.602326859473757E+04, -1.073947125869163E+00,  1.137571167128076E+00,  6.121419556416319E-02,  1.722168524945689E+00,  5.162931351837023E+05, -1.255451875131777E-01,
2458703.306250000, A.D. 2019-Aug-07 19:21:00.0000,  3.996985968533050E+05,  3.234865920969308E+05, -4.600480608023168E+04, -1.079645166744730E+00,  1.134961417388725E+00,  6.186932073173512E-02,  1.722040546742226E+00,  5.162547682835159E+05, -1.302344257291115E-01,
2458703.309722222, A.D. 2019-Aug-07 19:26:00.0000,  3.993738483330269E+05,  3.238266881443686E+05, -4.598614694993227E+04, -1.085345330683410E+00,  1.132344339575724E+00,  6.252496956419668E-02,  1.721907875201485E+00,  5.162149943562105E+05, -1.349253845033475E-01,
2458703.313194444, A.D. 2019-Aug-07 19:31:00.0000,  3.990473894325014E+05,  3.241659979623172E+05, -4.596729104489763E+04, -1.091047718569657E+00,  1.129719878150853E+00,  6.318115435371635E-02,  1.721770508553017E+00,  5.161738128710191E+05, -1.396181612405960E-01,
2458703.316666667, A.D. 2019-Aug-07 19:36:00.0000,  3.987192194693690E+05,  3.245045193272805E+05, -4.594823820248913E+04, -1.096752431629034E+00,  1.127087976917543E+00,  6.383788745439684E-02,  1.721628444928680E+00,  5.161312232678865E+05, -1.443128537905086E-01,
2458703.320138889, A.D. 2019-Aug-07 19:41:00.0000,  3.983893377308500E+05,  3.248422499988028E+05, -4.592898825635234E+04, -1.102459571439776E+00,  1.124448579011957E+00,  6.449518128379256E-02,  1.721481682362183E+00,  5.160872249573342E+05, -1.490095604611427E-01,
2458703.323611111, A.D. 2019-Aug-07 19:46:00.0000,  3.980577434736370E+05,  3.251791877192687E+05, -4.590954103639793E+04, -1.108169239944452E+00,  1.121801626893892E+00,  6.515304832444668E-02,  1.721330218788630E+00,  5.160418173203213E+05, -1.537083800325726E-01,
2458703.327083333, A.D. 2019-Aug-07 19:51:00.0000,  3.977244359237834E+05,  3.255153302136976E+05, -4.588989636878188E+04, -1.113881539461721E+00,  1.119147062337518E+00,  6.581150112544232E-02,  1.721174052044030E+00,  5.159949997080998E+05, -1.584094117706603E-01,
2458703.330555555, A.D. 2019-Aug-07 19:56:00.0000,  3.973894142765893E+05,  3.258506751895376E+05, -4.587005407588516E+04, -1.119596572698210E+00,  1.116484826421920E+00,  6.647055230397414E-02,  1.721013179864810E+00,  5.159467714420673E+05, -1.631127554409920E-01,
2458703.334027778, A.D. 2019-Aug-07 20:01:00.0000,  3.970526776964833E+05,  3.261852203364546E+05, -4.585001397629327E+04, -1.125314442760480E+00,  1.113814859521473E+00,  6.713021454693863E-02,  1.720847599887305E+00,  5.158971318136157E+05, -1.678185113229766E-01,
2458703.337500000, A.D. 2019-Aug-07 20:06:00.0000,  3.967142253169001E+05,  3.265189633261204E+05, -4.582977588477499E+04, -1.131035253167125E+00,  1.111137101296020E+00,  6.779050061254116E-02,  1.720677309647241E+00,  5.158460800839736E+05, -1.725267802241219E-01,
2458703.340972222, A.D. 2019-Aug-07 20:11:00.0000,  3.963740562401557E+05,  3.268519018119957E+05, -4.580933961226064E+04, -1.136759107860967E+00,  1.108451490680865E+00,  6.845142333192628E-02,  1.720502306579194E+00,  5.157936154840462E+05, -1.772376634944839E-01,
2458703.344444444, A.D. 2019-Aug-07 20:16:00.0000,  3.960321695373183E+05,  3.271840334291125E+05, -4.578870496582011E+04, -1.142486111221385E+00,  1.105757965876569E+00,  6.911299561082412E-02,  1.720322588016044E+00,  5.157397372142510E+05, -1.819512630412989E-01,
2458703.347916667, A.D. 2019-Aug-07 20:21:00.0000,  3.956885642480749E+05,  3.275153557938509E+05, -4.576787174864025E+04, -1.148216368076762E+00,  1.103056464338545E+00,  6.977523043122036E-02,  1.720138151188406E+00,  5.156844444443478E+05, -1.866676813438067E-01,
2458703.351388889, A.D. 2019-Aug-07 20:26:00.0000,  3.953432393805953E+05,  3.278458665037147E+05, -4.574683976000150E+04, -1.153949983717057E+00,  1.100346922766458E+00,  7.043814085304712E-02,  1.719948993224054E+00,  5.156277363132645E+05, -1.913870214682611E-01,
2458703.354861111, A.D. 2019-Aug-07 20:31:00.0000,  3.949961939113914E+05,  3.281755631371032E+05, -4.572560879525459E+04, -1.159687063906509E+00,  1.097629277093414E+00,  7.110174001589281E-02,  1.719755111147325E+00,  5.155696119289199E+05, -1.961093870831416E-01,
2458703.358333333, A.D. 2019-Aug-07 20:36:00.0000,  3.946474267851730E+05,  3.285044432530788E+05, -4.570417864579606E+04, -1.165427714896478E+00,  1.094903462474931E+00,  7.176604114073887E-02,  1.719556501878507E+00,  5.155100703680391E+05, -2.008348824745689E-01,
2458703.361805555, A.D. 2019-Aug-07 20:41:00.0000,  3.942969369147000E+05,  3.288325043911329E+05, -4.568254909904383E+04, -1.171172043438423E+00,  1.092169413277709E+00,  7.243105753171492E-02,  1.719353162233213E+00,  5.154491106759676E+05, -2.055636125619287E-01,
2458703.365277778, A.D. 2019-Aug-07 20:46:00.0000,  3.939447231806301E+05,  3.291597440709469E+05, -4.566071993841178E+04, -1.176920156797019E+00,  1.089427063068168E+00,  7.309680257788065E-02,  1.719145088921743E+00,  5.153867318664776E+05, -2.102956829137094E-01,
2458703.368750000, A.D. 2019-Aug-07 20:51:00.0000,  3.935907844313628E+05,  3.294861597921508E+05, -4.563869094328427E+04, -1.182672162763425E+00,  1.086676344600766E+00,  7.376328975502977E-02,  1.718932278548422E+00,  5.153229329215719E+05, -2.150311997635640E-01,
2458703.372222222, A.D. 2019-Aug-07 20:56:00.0000,  3.932351194828800E+05,  3.298117490340775E+05, -4.561646188898955E+04, -1.188428169668703E+00,  1.083917189806086E+00,  7.443053262752042E-02,  1.718714727610928E+00,  5.152577127912807E+05, -2.197702700265956E-01,
2458703.375694444, A.D. 2019-Aug-07 21:01:00.0000,  3.928777271185812E+05,  3.301365092555140E+05, -4.559403254677307E+04, -1.194188286397390E+00,  1.081149529778694E+00,  7.509854485012912E-02,  1.718492432499605E+00,  5.151910703934557E+05, -2.245130013158765E-01,
2458703.379166667, A.D. 2019-Aug-07 21:06:00.0000,  3.925186060891160E+05,  3.304604378944490E+05, -4.557140268377007E+04, -1.199952622401231E+00,  1.078373294764745E+00,  7.576734016993181E-02,  1.718265389496751E+00,  5.151230046135581E+05, -2.292595019592080E-01,
2458703.382638889, A.D. 2019-Aug-07 21:11:00.0000,  3.921577551122116E+05,  3.307835323678157E+05, -4.554857206297759E+04, -1.205721287713071E+00,  1.075588414149359E+00,  7.643693242821109E-02,  1.718033594775894E+00,  5.150535143044413E+05, -2.340098810161262E-01,
2458703.386111111, A.D. 2019-Aug-07 21:16:00.0000,  3.917951728724965E+05,  3.311057900712325E+05, -4.552554044322589E+04, -1.211494392960924E+00,  1.072794816443738E+00,  7.710733556239224E-02,  1.717797044401060E+00,  5.149825982861288E+05, -2.387642482951559E-01,
2458703.389583333, A.D. 2019-Aug-07 21:21:00.0000,  3.914308580213198E+05,  3.314272083787383E+05, -4.550230757914933E+04, -1.217272049382210E+00,  1.069992429272028E+00,  7.777856360800389E-02,  1.717555734326002E+00,  5.149102553455872E+05, -2.435227143713301E-01,
2458703.393055555, A.D. 2019-Aug-07 21:26:00.0000,  3.910648091765658E+05,  3.317477846425246E+05, -4.547887322115671E+04, -1.223054368838170E+00,  1.067181179357924E+00,  7.845063070067121E-02,  1.717309660393435E+00,  5.148364842364930E+05, -2.482853906039691E-01,
2458703.396527778, A.D. 2019-Aug-07 21:31:00.0000,  3.906970249224656E+05,  3.320675161926629E+05, -4.545523711540080E+04, -1.228841463828459E+00,  1.064360992511004E+00,  7.912355107813657E-02,  1.717058818334235E+00,  5.147612836789957E+05, -2.530523891547373E-01,
2458703.400000000, A.D. 2019-Aug-07 21:36:00.0000,  3.903275038094023E+05,  3.323864003368291E+05, -4.543139900374750E+04, -1.234633447505941E+00,  1.061531793612795E+00,  7.979733908230946E-02,  1.716803203766630E+00,  5.146846523594730E+05, -2.578238230059774E-01,
2458703.403472222, A.D. 2019-Aug-07 21:41:00.0000,  3.899562443537136E+05,  3.327044343600225E+05, -4.540735862374429E+04, -1.240430433691657E+00,  1.058693506602552E+00,  8.047200916135039E-02,  1.716542812195372E+00,  5.146065889302827E+05, -2.625998059793329E-01,
2458703.406944444, A.D. 2019-Aug-07 21:46:00.0000,  3.895832450374884E+05,  3.330216155242809E+05, -4.538311570858794E+04, -1.246232536890005E+00,  1.055846054462761E+00,  8.114757587178323E-02,  1.716277639010879E+00,  5.145270920095081E+05, -2.673804527546652E-01,
2458703.410416667, A.D. 2019-Aug-07 21:51:00.0000,  3.892085043083603E+05,  3.333379410683915E+05, -4.535866998709175E+04, -1.252039872304119E+00,  1.052989359204345E+00,  8.182405388064179E-02,  1.716007679488378E+00,  5.144461601806969E+05, -2.721658788892771E-01,
2458703.413888889, A.D. 2019-Aug-07 21:56:00.0000,  3.888320205792950E+05,  3.336534082075974E+05, -4.533402118365210E+04, -1.257852555851451E+00,  1.050123341851574E+00,  8.250145796764952E-02,  1.715732928787009E+00,  5.143637919925962E+05, -2.769562008374391E-01,
2458703.417361111, A.D. 2019-Aug-07 22:01:00.0000,  3.884537922283739E+05,  3.339680141332988E+05, -4.530916901821428E+04, -1.263670704179574E+00,  1.047247922426666E+00,  8.317980302743316E-02,  1.715453381948919E+00,  5.142799859588792E+05, -2.817515359702458E-01,
2458703.420833333, A.D. 2019-Aug-07 22:06:00.0000,  3.880738175985724E+05,  3.342817560127501E+05, -4.528411320623760E+04, -1.269494434682202E+00,  1.044363019934083E+00,  8.385910407177100E-02,  1.715169033898338E+00,  5.141947405578679E+05, -2.865520025957888E-01,
2458703.424305555, A.D. 2019-Aug-07 22:11:00.0000,  3.876920949975341E+05,  3.345946309887529E+05, -4.525885345866004E+04, -1.275323865515427E+00,  1.041468552344506E+00,  8.453937623187757E-02,  1.714879879440627E+00,  5.141080542322492E+05, -2.913577199796719E-01,
2458703.427777778, A.D. 2019-Aug-07 22:16:00.0000,  3.873086226973393E+05,  3.349066361793427E+05, -4.523338948186199E+04, -1.281159115614199E+00,  1.038564436578474E+00,  8.522063476072500E-02,  1.714585913261312E+00,  5.140199253887833E+05, -2.961688083658700E-01,
2458703.431250000, A.D. 2019-Aug-07 22:21:00.0000,  3.869233989342686E+05,  3.352177686774714E+05, -4.520772097762943E+04, -1.287000304709038E+00,  1.035650588489706E+00,  8.590289503540133E-02,  1.714287129925091E+00,  5.139303523980084E+05, -3.009853889979387E-01,
2458703.434722222, A.D. 2019-Aug-07 22:26:00.0000,  3.865364219085627E+05,  3.355280255506849E+05, -4.518184764311624E+04, -1.292847553342981E+00,  1.032726922848066E+00,  8.658617255950829E-02,  1.713983523874830E+00,  5.138393335939370E+05, -3.058075841405921E-01,
2458703.438194444, A.D. 2019-Aug-07 22:31:00.0000,  3.861476897841745E+05,  3.358374038407955E+05, -4.515576917080599E+04, -1.298700982888790E+00,  1.029793353322190E+00,  8.727048296559797E-02,  1.713675089430521E+00,  5.137468672737458E+05, -3.106355171016463E-01,
2458703.441666667, A.D. 2019-Aug-07 22:36:00.0000,  3.857572006885190E+05,  3.361459005635486E+05, -4.512948524847276E+04, -1.304560715566406E+00,  1.026849792461743E+00,  8.795584201765039E-02,  1.713361820788235E+00,  5.136529516974604E+05, -3.154693122543503E-01,
2458703.445138889, A.D. 2019-Aug-07 22:41:00.0000,  3.853649527122159E+05,  3.364535127082842E+05, -4.510299555914145E+04, -1.310426874460669E+00,  1.023896151679323E+00,  8.864226561359217E-02,  1.713043712019038E+00,  5.135575850876315E+05, -3.203090950601056E-01,
2458703.448611111, A.D. 2019-Aug-07 22:46:00.0000,  3.849709439088273E+05,  3.367602372375936E+05, -4.507629978104723E+04, -1.316299583539309E+00,  1.020932341231978E+00,  8.932976978785812E-02,  1.712720757067897E+00,  5.134607656290056E+05, -3.251549920915889E-01,
2458703.452083333, A.D. 2019-Aug-07 22:51:00.0000,  3.845751722945902E+05,  3.370660710869692E+05, -4.504939758759402E+04, -1.322178967671204E+00,  1.017958270202350E+00,  9.001837071399604E-02,  1.712392949752549E+00,  5.133624914681872E+05, -3.300071310562899E-01,
2458703.455555555, A.D. 2019-Aug-07 22:56:00.0000,  3.841776358481435E+05,  3.373710111644497E+05, -4.502228864731261E+04, -1.328065152644928E+00,  1.014973846479414E+00,  9.070808470731689E-02,  1.712060283762362E+00,  5.132627607132958E+05, -3.348656408204656E-01,
2458703.459027778, A.D. 2019-Aug-07 23:01:00.0000,  3.837783325102495E+05,  3.376750543502592E+05, -4.499497262381743E+04, -1.333958265187586E+00,  1.011978976738827E+00,  9.139892822758983E-02,  1.711722752657153E+00,  5.131615714336140E+05, -3.397306514335394E-01,
2458703.462500000, A.D. 2019-Aug-07 23:06:00.0000,  3.833772601835088E+05,  3.379781974964397E+05, -4.496744917576316E+04, -1.339858432983943E+00,  1.008973566422855E+00,  9.209091788178447E-02,  1.711380349866004E+00,  5.130589216592291E+05, -3.446022941529348E-01,
2458703.465972222, A.D. 2019-Aug-07 23:11:00.0000,  3.829744167320709E+05,  3.382804374264784E+05, -4.493971795679977E+04, -1.345765784695861E+00,  1.005957519719883E+00,  9.278407042686171E-02,  1.711033068686026E+00,  5.129548093806668E+05, -3.494807014693743E-01,
2458703.469444444, A.D. 2019-Aug-07 23:16:00.0000,  3.825697999813373E+05,  3.385817709349286E+05, -4.491177861552747E+04, -1.351680449982048E+00,  1.002930739543491E+00,  9.347840277261321E-02,  1.710680902281128E+00,  5.128492325485171E+05, -3.543660071326460E-01,
2458703.472916667, A.D. 2019-Aug-07 23:21:00.0000,  3.821634077176601E+05,  3.388821947870234E+05, -4.488363079545012E+04, -1.357602559518122E+00,  9.998931275110881E-01,  9.417393198455198E-02,  1.710323843680729E+00,  5.127421890730534E+05, -3.592583461778485E-01,
2458703.476388889, A.D. 2019-Aug-07 23:26:00.0000,  3.817552376880336E+05,  3.391817057182840E+05, -4.485527413492826E+04, -1.363532245017009E+00,  9.968445839220896E-01,  9.487067528685394E-02,  1.709961885778467E+00,  5.126336768238419E+05, -3.641578549521353E-01,
2458703.479861111, A.D. 2019-Aug-07 23:31:00.0000,  3.813452875997801E+05,  3.394803004341214E+05, -4.482670826713093E+04, -1.369469639249673E+00,  9.937850077356346E-01,  9.556865006535314E-02,  1.709595021330874E+00,  5.125236936293451E+05, -3.690646711419622E-01,
2458703.483333333, A.D. 2019-Aug-07 23:36:00.0000,  3.809335551202291E+05,  3.397779756094299E+05, -4.479793281998692E+04, -1.375414876066193E+00,  9.907142965478219E-01,  9.626787387059166E-02,  1.709223242956014E+00,  5.124122372765145E+05, -3.739789338008569E-01,
2458703.486805555, A.D. 2019-Aug-07 23:41:00.0000,  3.805200378763907E+05,  3.400747278881756E+05, -4.476894741613464E+04, -1.381368090417191E+00,  9.876323465684620E-01,  9.696836442092394E-02,  1.708846543132108E+00,  5.122993055103776E+05, -3.789007833777235E-01,
2458703.490277778, A.D. 2019-Aug-07 23:46:00.0000,  3.801047334546219E+05,  3.403705538829766E+05, -4.473975167287150E+04, -1.387329418375625E+00,  9.845390525973234E-01,  9.767013960568061E-02,  1.708464914196119E+00,  5.121848960336136E+05, -3.838303617456956E-01,
2458703.493750000, A.D. 2019-Aug-07 23:51:00.0000,  3.796876394002867E+05,  3.406654501746763E+05, -4.471034520210205E+04, -1.393298997158952E+00,  9.814343079998722E-01,  9.837321748838740E-02,  1.708078348342317E+00,  5.120690065061233E+05, -3.887678122315483E-01,
2458703.497222222, A.D. 2019-Aug-07 23:56:00.0000,  3.792687532174095E+05,  3.409594133119094E+05, -4.468072761028516E+04, -1.399276965151670E+00,  9.783180046824806E-01,  9.907761631004852E-02,  1.707686837620802E+00,  5.119516345445869E+05, -3.937132796456952E-01,
2458703.500694444, A.D. 2019-Aug-08 00:01:00.0000,  3.788480723683214E+05,  3.412524398106610E+05, -4.465089849838054E+04, -1.405263461928256E+00,  9.751900330670999E-01,  9.978335449248737E-02,  1.707290373936011E+00,  5.118327777220158E+05, -3.986669103127699E-01,
2458703.504166667, A.D. 2019-Aug-08 00:06:00.0000,  3.784255942732995E+05,  3.415445261538162E+05, -4.462085746179364E+04, -1.411258628276498E+00,  9.720502820653778E-01,  1.004904506417535E-01,  1.706888949045184E+00,  5.117124335672922E+05, -4.036288521028255E-01,
2458703.507638889, A.D. 2019-Aug-08 00:11:00.0000,  3.780013163102000E+05,  3.418356687907043E+05, -4.459060409032008E+04, -1.417262606221241E+00,  9.688986390522112E-01,  1.011989235515928E-01,  1.706482554556801E+00,  5.115905995647023E+05, -4.085992544631505E-01,
2458703.511111111, A.D. 2019-Aug-08 00:16:00.0000,  3.775752358140828E+05,  3.421258641366328E+05, -4.456013796808876E+04, -1.423275539048552E+00,  9.657349898387162E-01,  1.019087922069845E-01,  1.706071181928990E+00,  5.114672731534571E+05, -4.135782684507319E-01,
2458703.514583333, A.D. 2019-Aug-08 00:21:00.0000,  3.771473500768298E+05,  3.424151085724148E+05, -4.452945867350399E+04, -1.429297571330321E+00,  9.625592186446025E-01,  1.026200757877462E-01,  1.705654822467898E+00,  5.113424517272047E+05, -4.185660467653758E-01,
2458703.518055555, A.D. 2019-Aug-08 00:26:00.0000,  3.767176563467553E+05,  3.427033984438870E+05, -4.449856577918645E+04, -1.435328848949297E+00,  9.593712080699363E-01,  1.033327936722083E-01,  1.705233467326030E+00,  5.112161326335332E+05, -4.235627437835028E-01,
2458703.521527778, A.D. 2019-Aug-08 00:31:00.0000,  3.762861518282091E+05,  3.429907300614195E+05, -4.446745885191293E+04, -1.441369519124586E+00,  9.561708390662744E-01,  1.040469654409618E-01,  1.704807107500554E+00,  5.110883131734614E+05, -4.285685155926417E-01,
2458703.525000000, A.D. 2019-Aug-08 00:36:00.0000,  3.758528336811715E+05,  3.432770996994169E+05, -4.443613745255546E+04, -1.447419730437606E+00,  9.529579909071566E-01,  1.047626108806769E-01,  1.704375733831573E+00,  5.109589906009210E+05, -4.335835200266313E-01,
2458703.528472222, A.D. 2019-Aug-08 00:41:00.0000,  3.754176990208405E+05,  3.435625035958105E+05, -4.440460113601843E+04, -1.453479632858528E+00,  9.497325411579352E-01,  1.054797499879989E-01,  1.703939337000357E+00,  5.108281621222274E+05, -4.386079167015608E-01,
2458703.531944444, A.D. 2019-Aug-08 00:46:00.0000,  3.749807449172118E+05,  3.438469379515412E+05, -4.437284945117554E+04, -1.459549377773200E+00,  9.464943656449283E-01,  1.061984029735210E-01,  1.703497907527543E+00,  5.106958248955387E+05, -4.436418670524576E-01,
2458703.535416667, A.D. 2019-Aug-08 00:51:00.0000,  3.745419683946492E+05,  3.441303989300327E+05, -4.434088194080444E+04, -1.465629118010575E+00,  9.432433384238763E-01,  1.069185902658358E-01,  1.703051435771295E+00,  5.105619760303054E+05, -4.486855343707518E-01,
2458703.538888889, A.D. 2019-Aug-08 00:56:00.0000,  3.741013664314481E+05,  3.444128826566561E+05, -4.430869814152103E+04, -1.471719007870654E+00,  9.399793317476844E-01,  1.076403325156692E-01,  1.702599911925428E+00,  5.104266125867073E+05, -4.537390838425315E-01,
2458703.542361111, A.D. 2019-Aug-08 01:01:00.0000,  3.736589359593897E+05,  3.446943852181837E+05, -4.427629758371234E+04, -1.477819203152958E+00,  9.367022160334325E-01,  1.083636506000961E-01,  1.702143326017492E+00,  5.102897315750791E+05, -4.588026825876153E-01,
2458703.545833333, A.D. 2019-Aug-08 01:06:00.0000,  3.732146738632866E+05,  3.449749026622335E+05, -4.424367979146757E+04, -1.483929861185540E+00,  9.334118598286312E-01,  1.090885656268443E-01,  1.701681667906819E+00,  5.101513299553249E+05, -4.638764996994628E-01,
